state,hours
CA,45
CA,40
CA,41
CA,36
CA,40
CA,40
CA,25
CA,60
CA,30
CA,35
CA,40
CA,35
CA,32
CA,55
CA,15
CA,40
CA,40
CA,40
CA,40
CA,45
CA,32
CA,20
CA,45
CA,36
CA,36
CA,40
CA,10
CA,40
CA,35
CA,40
CA,40
CA,60
CA,50
CA,40
CA,40
CA,44
CA,40
CA,40
CA,40
CA,40
CA,35
CA,55
CA,20
CA,60
CA,40
CA,40
CA,30
CA,30
CA,30
CA,40
CA,30
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,30
CA,40
CA,40
CA,60
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,20
CA,32
CA,9
CA,35
CA,35
CA,49
CA,40
CA,40
CA,24
CA,40
CA,40
CA,40
CA,40
CA,10
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,55
CA,40
CA,35
CA,40
CA,40
CA,20
CA,40
CA,40
CA,50
CA,40
CA,38
CA,40
CA,40
CA,40
CA,40
CA,40
CA,36
CA,12
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,60
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,10
CA,30
CA,40
CA,25
CA,25
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,20
CA,40
CA,15
CA,30
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,2
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,40
CA,40
CA,12
CA,40
CA,40
CA,24
CA,24
CA,60
CA,40
CA,40
CA,35
CA,40
CA,25
CA,20
CA,40
CA,40
CA,40
CA,40
CA,40
CA,55
CA,40
CA,50
CA,40
CA,50
CA,50
CA,35
CA,40
CA,50
CA,40
CA,40
CA,25
CA,23
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,24
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,50
CA,25
CA,40
CA,40
CA,40
CA,32
CA,20
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,40
CA,24
CA,20
CA,30
CA,40
CA,40
CA,40
CA,40
CA,15
CA,15
CA,40
CA,40
CA,40
CA,30
CA,24
CA,25
CA,40
CA,40
CA,16
CA,20
CA,24
CA,48
CA,40
CA,40
CA,40
CA,40
CA,24
CA,40
CA,40
CA,50
CA,35
CA,3
CA,15
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,32
CA,40
CA,40
CA,35
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,25
CA,40
CA,20
CA,40
CA,40
CA,50
CA,45
CA,40
CA,40
CA,30
CA,40
CA,38
CA,40
CA,40
CA,30
CA,40
CA,40
CA,40
CA,45
CA,50
CA,24
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
CA,10
CA,40
CA,40
CA,40
CA,30
CA,5
CA,40
CA,15
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,35
CA,35
CA,40
CA,40
CA,40
CA,50
CA,55
CA,40
CA,50
CA,40
CA,40
CA,20
CA,40
CA,40
CA,40
CA,45
CA,32
CA,20
CA,37
CA,40
CA,40
CA,60
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,40
CA,20
FL,40
FL,16
FL,60
FL,40
FL,40
FL,50
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,42
FL,40
FL,40
FL,40
FL,36
FL,40
FL,45
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,84
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,65
FL,40
FL,40
FL,40
FL,35
FL,40
FL,40
FL,40
FL,48
FL,40
FL,40
FL,18
FL,35
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,37
FL,40
FL,40
FL,40
FL,24
FL,40
FL,45
FL,40
FL,40
FL,40
FL,60
FL,20
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,50
FL,40
FL,30
FL,40
FL,40
FL,40
FL,40
FL,16
FL,16
FL,12
FL,24
FL,50
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,15
FL,40
FL,40
FL,20
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,32
FL,40
FL,80
FL,40
FL,40
FL,60
FL,42
FL,40
FL,45
FL,10
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,45
FL,40
FL,25
FL,50
FL,40
FL,50
FL,29
FL,25
FL,60
FL,60
FL,33
FL,40
FL,40
FL,40
FL,40
FL,40
FL,40
FL,5
FL,40
FL,47
FL,40
FL,30
FL,45
FL,20
FL,40
FL,20
FL,40
FL,15
FL,45
FL,17
FL,32
FL,40
FL,40
FL,40
FL,35
FL,50
FL,25
FL,40
HI,50
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
HI,56
HI,40
HI,40
HI,40
HI,30
HI,40
HI,40
HI,25
HI,40
HI,43
HI,30
HI,20
HI,40
HI,55
HI,40
HI,50
HI,40
HI,40
HI,25
HI,40
HI,40
HI,99
HI,40
HI,20
HI,20
HI,40
HI,30
HI,30
HI,6
HI,40
HI,40
HI,30
HI,40
HI,32
HI,60
HI,50
HI,40
HI,40
HI,40
HI,40
HI,55
HI,80
HI,80
HI,80
HI,40
HI,40
HI,40
HI,30
HI,40
HI,36
HI,40
HI,45
HI,40
HI,40
HI,40
HI,30
HI,40
HI,40
HI,40
HI,40
HI,40
HI,40
NV,40
NV,40
NV,40
NV,20
NV,40
NV,18
NV,40
NV,40
NV,40
NV,40
NV,40
NV,32
NV,60
NV,25
NV,40
NV,36
NV,40
NV,55
NV,40
NV,40
NV,40
NV,40
NV,36
NV,40
NV,40
NV,40
NV,40
NV,50
NV,40
NV,40
NV,22
NV,45
NV,40
NV,40
NV,48
NV,35
NV,35
NV,40
NV,40
NV,40
NV,40
NV,40
NV,45
NV,15
NV,40
